unit_code;cocunut;ctype_code;ctype_name;rating;default_flag;dqi
RBRO;195390;3;Corporates;CORP_10;T;OK
RBHU;1874608;3;Corporates;CORP_10;T;OK
AVAL;178238;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;296472;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;271806;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;793736;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;217877;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;1256661;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;146094;3;Corporates;CORP_10;T;OK
RBHU;139673;3;Corporates;CORP_10;T;OK
RBHR;523245;3;Corporates;CORP_10;T;OK
RBBG;516295;3;Corporates;CORP_10;T;OK
RBBH;174293;3;Corporates;CORP_10;T;OK
RBHU;450620;3;Corporates;CORP_10;T;OK
ALEASS;702031;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;295854;3;Corporates;CORP_10;T;OK
RBHR;213365;6;Small Medium Business (SMB);SME_10;T;OK
RBRS;178929;3;Corporates;CORP_10;T;OK
RBHU;469430;6;Small Medium Business (SMB);SME_10;T;OK
RBI;159515;16;GROUP Corporate;CORP_10;T;OK
RBCZ;171242;6;Small Medium Business (SMB);SME_10;T;OK
RBRS;118257;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;146626;3;Corporates;CORP_10;T;OK
RBBH;210639;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;160283;3;Corporates;CORP_10;T;OK
RBRU;719309;6;Small Medium Business (SMB);SME_10;T;OK
RLRO;123146;4;Government-Owned Commercial Undertaking;CORP_10;T;OK
RBHR;107647;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;535855;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;290604;3;Corporates;CORP_10;T;OK
AVAL;280230;6;Small Medium Business (SMB);SME_10;T;OK
AREALE;702753;3;Corporates;CORP_10;T;OK
RBHU;191073;3;Corporates;CORP_10;T;OK
RBRO;238132;3;Corporates;CORP_10;T;OK
RBBG;126280;3;Corporates;CORP_10;T;OK
RBCZ;128146;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;156570;6;Small Medium Business (SMB);SME_10;T;OK
TLSK;511621;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;216345;6;Small Medium Business (SMB);SME_10;T;OK
RSTS;744794;3;Corporates;CORP_10;T;OK
AVAL;217055;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;127908;3;Corporates;CORP_10;T;OK
AVAL;315456;6;Small Medium Business (SMB);SME_10;T;OK
RRRS;510195;6;Small Medium Business (SMB);SME_10;T;OK
RBBY;571893;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;296701;36;Private Individual (Non-Retail);CORP_10;T;OK
RBRO;957151;6;Small Medium Business (SMB);SME_10;T;OK
RBRS;160359;6;Small Medium Business (SMB);SME_10;T;OK
RLRO;305166;6;Small Medium Business (SMB);SME_10;T;OK
AREALE;710423;3;Corporates;SME_10;T;OK
RBHR;108920;3;Corporates;CORP_10;T;OK
RBHU;153707;3;Corporates;CORP_10;T;OK
AVAL;215691;3;Corporates;CORP_10;T;OK
TBSK;1609196;6;Small Medium Business (SMB);SME_10;T;OK
RBAL;1447763;3;Corporates;CORP_10;T;OK
AVAL;218593;6;Small Medium Business (SMB);SME_10;T;OK
RLRU;720132;3;Corporates;CORP_10;T;OK
RBRO;1328594;6;Small Medium Business (SMB);SME_10;T;OK
AREALE;710442;3;Corporates;CORP_10;T;OK
RBCZ;1314514;3;Corporates;CORP_10;T;OK
TBSK;210313;3;Corporates;CORP_10;T;OK
RBHU;169030;3;Corporates;CORP_10;T;OK
AVAL;330774;3;Corporates;CORP_10;T;OK
ALEASS;1500554;3;Corporates;CORP_10;T;OK
ALEASS;1459450;3;Corporates;CORP_10;T;OK
AVAL;219592;6;Small Medium Business (SMB);SME_10;T;OK
RLUA;177156;3;Corporates;CORP_10;T;OK
RBBH;867641;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;127228;3;Corporates;CORP_10;T;OK
AVAL;241306;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;291903;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;108579;3;Corporates;CORP_10;T;OK
TBSK;182848;3;Corporates;CORP_10;T;OK
RBRO;163627;3;Corporates;CORP_10;T;OK
RBHU;84720;6;Small Medium Business (SMB);SME_10;T;OK
RLSI;19119;3;Corporates;CORP_10;T;OK
AVAL;172939;3;Corporates;CORP_10;T;OK
RBHR;129575;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;191466;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;126193;3;Corporates;CORP_10;T;OK
AVAL;172869;3;Corporates;CORP_10;T;OK
AVAL;221858;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;394100;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;197409;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;235387;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;140126;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;156297;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;198583;3;Corporates;CORP_10;T;OK
AVAL;528095;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;1231110;62;Retail customers with Non-Retail treatment;CORP_10;T;OK
RBRO;123102;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;449963;6;Small Medium Business (SMB);SME_10;T;OK
RLAL;437445;3;Corporates;CORP_10;T;OK
AVAL;303263;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;306878;3;Corporates;CORP_10;T;OK
AVAL;217070;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;363895;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;271937;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;86089;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;764374;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;221376;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;296048;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;303087;3;Corporates;CORP_10;T;OK
RLRO;187483;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;291293;6;Small Medium Business (SMB);SME_10;T;OK
RLGMBH;1854140;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;1254775;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;108661;3;Corporates;CORP_10;T;OK
RBHU;180559;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;738883;3;Corporates;CORP_10;T;OK
RBBG;344764;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;330435;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;88018;3;Corporates;CORP_10;T;OK
TBSK;27387;3;Corporates;CORP_10;T;OK
RBRU;761999;3;Corporates;CORP_10;T;OK
RBI;268484;3;Corporates;CORP_10;T;OK
AREALE;710410;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;1257761;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;489489;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;194526;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;293626;3;Corporates;CORP_10;T;OK
AREALE;714982;3;Corporates;CORP_10;T;OK
TBSK;519276;6;Small Medium Business (SMB);SME_10;T;OK
RLBG;185679;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;221987;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;1339253;3;Corporates;CORP_10;T;OK
RBBH;270887;6;Small Medium Business (SMB);SME_10;T;OK
RBAL;140296;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;1341217;3;Corporates;CORP_10;T;OK
AREALE;702410;3;Corporates;CORP_10;T;OK
RBBH;128369;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;239311;6;Small Medium Business (SMB);SME_10;T;OK
RBI;305883;3;Corporates;CORP_10;T;OK
RBCZ;170961;6;Small Medium Business (SMB);SME_10;T;OK
RFHK;191164;3;Corporates;CORP_10;T;OK
RBHU;85996;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;165243;3;Corporates;CORP_10;T;OK
RLBG;182091;3;Corporates;CORP_10;T;OK
RAL;164126;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;558145;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;289723;3;Corporates;CORP_10;T;OK
RBRO;239039;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;487761;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;107100;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;284772;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;673892;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;204291;3;Corporates;CORP_10;T;OK
AVAL;219836;6;Small Medium Business (SMB);SME_10;T;OK
RLBH;291534;6;Small Medium Business (SMB);SME_10;T;OK
RLRS;271509;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;174172;3;Corporates;CORP_10;T;OK
RBBH;165858;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;1807975;3;Corporates;CORP_10;T;OK
CASRS;227447;3;Corporates;CORP_10;T;OK
AVAL;352884;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;221729;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;318286;3;Corporates;CORP_10;T;OK
RBBG;514801;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;178260;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;32213;11;Banks;FIN_10;T;OK
TBSK;154750;3;Corporates;CORP_10;T;OK
RLBH;128363;3;Corporates;CORP_10;T;OK
RBKO;143499;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;720676;3;Corporates;CORP_10;T;OK
RBRS;1495031;3;Corporates;CORP_10;T;OK
RBRU;235826;6;Small Medium Business (SMB);SME_10;T;OK
RBILEG;89654;3;Corporates;CORP_10;T;OK
RBILEG;181923;3;Corporates;CORP_10;T;OK
RAL;72666;3;Corporates;CORP_10;T;OK
AVAL;220557;6;Small Medium Business (SMB);SME_10;T;OK
RLRS;2137215;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;101740;6;Small Medium Business (SMB);SME_10;T;OK
RBI;121274;36;Private Individual (Non-Retail);CORP_10;T;OK
RBRO;703195;39;Associations;CORP_10;T;OK
RBRO;1328782;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;786302;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;313204;6;Small Medium Business (SMB);CORP_10;T;OK
RBBG;155616;6;Small Medium Business (SMB);SME_10;T;OK
RBBY;332328;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;190936;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;738247;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;306515;6;Small Medium Business (SMB);SME_10;T;OK
RLBG;223880;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;1853059;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;808311;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;110726;3;Corporates;CORP_10;T;OK
RBRO;239559;3;Corporates;CORP_10;T;OK
AVAL;205564;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;599707;3;Corporates;CORP_10;T;OK
RBCZ;244907;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;220986;6;Small Medium Business (SMB);SME_10;T;OK
RBAL;231584;3;Corporates;CORP_10;T;OK
RBBH;128379;3;Corporates;CORP_10;T;OK
AVAL;220832;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;291302;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;439036;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;176579;3;Corporates;CORP_10;T;OK
RBRU;1794198;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;1503438;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;193536;6;Small Medium Business (SMB);SME_10;T;OK
TLSK;1321723;3;Corporates;CORP_10;T;OK
RBRU;214442;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;169782;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;149514;6;Small Medium Business (SMB);SME_10;T;OK
RBKO;528309;3;Corporates;CORP_10;T;OK
RBRO;247620;3;Corporates;CORP_10;T;OK
RBBH;215181;3;Corporates;CORP_10;T;OK
RBBH;165850;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;236389;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;323961;3;Corporates;CORP_10;T;OK
CASRS;141206;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;209606;3;Corporates;CORP_10;T;OK
RBRO;330229;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;227224;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;506005;3;Corporates;CORP_10;T;OK
RBRU;257746;6;Small Medium Business (SMB);SME_10;T;OK
RBBY;632552;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;389140;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;303414;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;752379;6;Small Medium Business (SMB);SME_10;T;OK
AREALE;710441;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;142157;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;467829;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;266210;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;591752;6;Small Medium Business (SMB);SME_10;T;OK
RBI;677803;3;Corporates;CORP_10;T;OK
RBHR;132998;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;284965;6;Small Medium Business (SMB);SME_10;T;OK
AREALE;702155;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;154601;4;Government-Owned Commercial Undertaking;CORP_10;T;OK
AVAL;216844;3;Corporates;CORP_10;T;OK
TBSK;549739;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;109694;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;164493;6;Small Medium Business (SMB);SME_10;T;OK
CASRS;786499;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;1495165;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;271662;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;498655;3;Corporates;CORP_10;T;OK
RBRO;138003;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;344586;6;Small Medium Business (SMB);SME_10;T;OK
CASRS;174864;6;Small Medium Business (SMB);SME_10;T;OK
RBBY;430059;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;225521;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;496867;3;Corporates;CORP_10;T;OK
TBSK;757968;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;475400;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;725521;3;Corporates;CORP_10;T;OK
TBSK;289938;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;389264;6;Small Medium Business (SMB);SME_10;T;OK
RLRS;119215;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;128862;3;Corporates;CORP_10;T;OK
RBHU;235183;3;Corporates;CORP_10;T;OK
RBHR;147671;6;Small Medium Business (SMB);SME_10;T;OK
RLUA;307467;3;Corporates;CORP_10;T;OK
TBSK;208996;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;537457;3;Corporates;CORP_10;T;OK
CASRS;682690;3;Corporates;CORP_10;T;OK
RBRU;1617737;3;Corporates;CORP_10;T;OK
RBRO;932116;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;134420;3;Corporates;CORP_10;T;OK
RBRO;154350;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;159807;6;Small Medium Business (SMB);SME_10;T;OK
RLRS;490951;6;Small Medium Business (SMB);SME_10;T;OK
RLSI;324944;3;Corporates;CORP_10;T;OK
AVAL;216285;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;803778;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;173960;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;884497;3;Corporates;CORP_10;T;OK
RBBG;505653;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;543971;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;1636817;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;128590;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;125104;3;Corporates;CORP_10;T;OK
TLSK;1454449;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;127776;3;Corporates;CORP_10;T;OK
TBSK;164434;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;108782;3;Corporates;CORP_10;T;OK
RBILEG;1336464;6;Small Medium Business (SMB);SME_10;T;OK
RRRS;293653;6;Small Medium Business (SMB);SME_10;T;OK
RLRS;306670;6;Small Medium Business (SMB);SME_10;T;OK
RBKO;132165;3;Corporates;CORP_10;T;OK
RBBG;153504;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;779657;6;Small Medium Business (SMB);SME_10;T;OK
RBBY;672159;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;184331;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;326681;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;744352;3;Corporates;CORP_10;T;OK
AVAL;180092;18;Specialised Lending Project (excl. Commodity);SLOT_RE_6.5;T;OK
RBBH;497184;3;Corporates;CORP_10;T;OK
RBRO;756270;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;652874;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;175604;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;598070;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;122943;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;186741;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;291092;6;Small Medium Business (SMB);SME_10;T;OK
RBI;881945;3;Corporates;CORP_10;T;OK
TLSK;1224086;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;598887;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;1254878;3;Corporates;CORP_10;T;OK
RBHR;108623;3;Corporates;CORP_10;T;OK
RBRO;173762;4;Government-Owned Commercial Undertaking;CORP_10;T;OK
RBBG;161996;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;267805;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;173065;3;Corporates;CORP_10;T;OK
AVAL;176396;3;Corporates;CORP_10;T;OK
RBHU;150633;3;Corporates;CORP_10;T;OK
RLRU;489622;3;Corporates;CORP_10;T;OK
TBSK;631624;6;Small Medium Business (SMB);SME_10;T;OK
RLBG;665539;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;91897;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;216421;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;72829;38;Leasing (Corporate/Stand-alone);CORP_10;T;OK
RBCZ;171094;6;Small Medium Business (SMB);SME_10;T;OK
CASRS;118984;3;Corporates;CORP_10;T;OK
RBBG;670966;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;319936;6;Small Medium Business (SMB);SME_10;T;OK
RBILEG;14408;6;Small Medium Business (SMB);CORP_10;T;OK
AREALE;702665;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;296126;3;Corporates;CORP_10;T;OK
RBRO;748502;6;Small Medium Business (SMB);SME_10;T;OK
RLGMBH;1862;3;Corporates;CORP_10;T;OK
RBRU;698148;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;106501;3;Corporates;CORP_10;T;OK
RBHR;108008;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;669348;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;345461;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;220896;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;308581;6;Small Medium Business (SMB);SME_10;T;OK
AREALE;702729;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;673738;3;Corporates;CORP_10;T;OK
RBKO;135069;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;29839;11;Banks;FIN_10;T;OK
RBBH;166382;3;Corporates;CORP_10;T;OK
TBSK;446968;3;Corporates;CORP_10;T;OK
AVAL;220363;3;Corporates;CORP_10;T;OK
RBKO;1809054;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;474193;3;Corporates;CORP_10;T;OK
TBSK;161424;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;1051830;6;Small Medium Business (SMB);SME_10;T;OK
CASRS;471386;3;Corporates;CORP_10;T;OK
AVAL;216107;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;1216048;6;Small Medium Business (SMB);SME_10;T;OK
CASRS;661723;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;494786;6;Small Medium Business (SMB);SME_10;T;OK
RLCZ;1575265;3;Corporates;CORP_10;T;OK
RBRU;1430464;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;683925;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;681513;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;282161;6;Small Medium Business (SMB);SME_10;T;OK
RBBY;1845127;6;Small Medium Business (SMB);SME_10;T;OK
RBBG;344082;6;Small Medium Business (SMB);SME_10;T;OK
RBRS;1051840;6;Small Medium Business (SMB);SME_10;T;OK
ALEASS;702475;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;217115;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;775233;18;Specialised Lending Project (excl. Commodity);SLOT_PF_6.5;T;OK
TLSK;1220804;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;680443;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;171861;3;Corporates;CORP_10;T;OK
AVAL;295282;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;468738;6;Small Medium Business (SMB);SME_10;T;OK
RBAL;196325;3;Corporates;CORP_10;T;OK
RLRU;1801948;3;Corporates;CORP_10;T;OK
RBRO;163072;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;180758;18;Specialised Lending Project (excl. Commodity);SLOT_RE_6.5;T;OK
RBRS;947937;3;Corporates;CORP_10;T;OK
RBCZ;203537;3;Corporates;CORP_10;T;OK
RBAL;749122;3;Corporates;CORP_10;T;OK
RBBH;172349;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;494711;3;Corporates;CORP_10;T;OK
RBHU;72353;26;Finance Companies - supervised;FIN_10;T;OK
RBBY;757953;3;Corporates;CORP_10;T;OK
RBRS;135998;6;Small Medium Business (SMB);SME_10;T;OK
RBHR;174542;3;Corporates;CORP_10;T;OK
RLBG;164741;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;668763;3;Corporates;CORP_10;T;OK
RBRO;214138;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;128532;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;110895;3;Corporates;CORP_10;T;OK
AREALE;702418;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;166334;6;Small Medium Business (SMB);SME_10;T;OK
TLSK;1503696;6;Small Medium Business (SMB);SME_10;T;OK
RLRO;163226;6;Small Medium Business (SMB);SME_10;T;OK
RBRO;247330;6;Small Medium Business (SMB);SME_10;T;OK
RLUA;304222;3;Corporates;CORP_10;T;OK
RBI;92083;3;Corporates;CORP_10;T;OK
AVAL;454811;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;312199;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;498745;3;Corporates;CORP_10;T;OK
RBI;112025;3;Corporates;CORP_10;T;OK
RBRU;723859;6;Small Medium Business (SMB);SME_10;T;OK
RBAL;185107;6;Small Medium Business (SMB);SME_10;T;OK
RBRS;292780;6;Small Medium Business (SMB);SME_10;T;OK
RBAL;267761;6;Small Medium Business (SMB);SME_10;T;OK
RLUA;912173;6;Small Medium Business (SMB);SME_10;T;OK
RLRU;1795248;3;Corporates;CORP_10;T;OK
RBRO;673466;3;Corporates;CORP_10;T;OK
RLCZ;191082;3;Corporates;CORP_10;T;OK
RBHU;87407;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;855670;3;Corporates;CORP_10;T;OK
RBHR;530870;6;Small Medium Business (SMB);SME_10;T;OK
RBI;691091;18;Specialised Lending Project (excl. Commodity);SLOT_PF_6.5;T;OK
AVAL;222642;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;222483;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;503985;6;Small Medium Business (SMB);SME_10;T;OK
RBCZ;242350;6;Small Medium Business (SMB);SME_10;T;OK
RLRS;118132;3;Corporates;CORP_10;T;OK
AVAL;182276;3;Corporates;CORP_10;T;OK
RBHU;295058;39;Associations;CORP_10;T;OK
RBRO;869398;3;Corporates;CORP_10;T;OK
RBBG;98668;3;Corporates;CORP_10;T;OK
RBAL;722267;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;219789;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;556152;18;Specialised Lending Project (excl. Commodity);SLOT_RE_6.5;T;OK
RBRS;222060;3;Corporates;CORP_10;T;OK
RBBH;116810;3;Corporates;CORP_10;T;OK
RLRS;1496533;3;Corporates;CORP_10;T;OK
AVAL;512109;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;661517;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;184071;6;Small Medium Business (SMB);SME_10;T;OK
RBRS;736733;3;Corporates;CORP_10;T;OK
CASRS;645265;3;Corporates;CORP_10;T;OK
RBRO;246559;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;806620;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;289392;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;432581;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;144066;3;Corporates;CORP_10;T;OK
RBRO;248142;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;189465;3;Corporates;CORP_10;T;OK
RBKO;130614;6;Small Medium Business (SMB);SME_10;T;OK
TBSK;559755;3;Corporates;CORP_10;T;OK
ALEASS;702292;3;Corporates;CORP_10;T;OK
AVAL;795306;3;Corporates;CORP_10;T;OK
RBHR;109682;3;Corporates;CORP_10;T;OK
RBBH;165863;6;Small Medium Business (SMB);SME_10;T;OK
RBRU;1038182;6;Small Medium Business (SMB);SME_10;T;OK
RLHR;125693;3;Corporates;CORP_10;T;OK
RBRU;631668;6;Small Medium Business (SMB);SME_10;T;OK
RLRS;149969;6;Small Medium Business (SMB);SME_10;T;OK
AVAL;296365;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;678119;6;Small Medium Business (SMB);SME_10;T;OK
RBBH;317688;6;Small Medium Business (SMB);SME_10;T;OK
TLSK;645440;18;Specialised Lending Project (excl. Commodity);SLOT_RE_6.5;T;OK
RBBG;329834;6;Small Medium Business (SMB);SME_10;T;OK
RBHU;868084;6;Small Medium Business (SMB);SME_10;T;OK
